id	label	synonyms	snomed	omop	doid	mondo	nci	icd10	orphanet	omim	umls	mesh
MESH:D004818	Epidermitis, Exudative, of Swine	Epidermitis, Exudative of Swine | Exudative Dermatitis of Swine | Swine Exudative Dermatitides | Swine Exudative Dermatitis | Greasy Pig Disease | Disease, Greasy Pig										D004818
MESH:D004819	Epidermodysplasia Verruciformis	Lutz-Lewandowsky Disease | Disease, Lutz-Lewandowsky | Lutz Lewandowsky Disease | Lewandowsky-Lutz Disease | Disease, Lewandowsky-Lutz | Lewandowsky Lutz Disease										D004819
MESH:D004820	Epidermolysis Bullosa	Acantholysis Bullosa										D004820
MESH:D004823	Epididymitis	Epididymitides										D004823
MESH:D004826	Epiglottitis	Epiglottitides										D004826
MESH:D004827	Epilepsy	Epilepsies | Seizure Disorder | Seizure Disorders										D004827
MESH:D004828	Epilepsies, Partial	Partial Epilepsy | Seizure Disorder, Partial | Epilepsy, Focal | Epilepsies, Focal | Focal Epilepsies | Focal Epilepsy | Epilepsy, Partial | Partial Epilepsies | Epilepsy, Localization-Related | Epilepsies, Localization-Related | Localization-Related Epilepsies | Localization-Related Epilepsy | Focal Seizure Disorder | Disorders, Focal Seizure | Focal Seizure Disorders | Seizure Disorders, Focal | Seizure Disorder, Focal | Partial Seizure Disorder | Disorders, Partial Seizure | Partial Seizure Disorders | Seizure Disorders, Partial										D004828
MESH:D004829	Epilepsy, Generalized	Epilepsies, Generalized | Generalized Epilepsies | Generalized Epilepsy | Seizure Disorder, Generalized | Generalized Seizure Disorder | Generalized Seizure Disorders | Seizure Disorders, Generalized										D004829
MESH:D004830	Epilepsy, Tonic-Clonic	Epilepsies, Tonic-Clonic | Epilepsy, Tonic Clonic | Tonic-Clonic Epilepsies | Tonic-Clonic Epilepsy | Convulsions, Grand Mal | Convulsion, Grand Mal | Grand Mal Convulsion | Grand Mal Convulsions | Epilepsy, Grand Mal | Grand Mal Epilepsy | Epilepsy, Major | Major Epilepsies | Major Epilepsy | Grand Mal Seizure Disorder | Major Motor Seizure Disorder | Seizure Disorder, Grand Mal | Seizure Disorder, Major Motor | Seizure Disorder, Tonic Clonic | Tonic Clonic Convulsions | Convulsions, Tonic Clonic | Convulsion, Tonic Clonic | Tonic Clonic Convulsion | Tonic-Clonic Convulsion Disorder | Convulsion Disorders, Tonic-Clonic | Convulsion Disorder, Tonic-Clonic | Disorders, Tonic-Clonic Convulsion | Disorder, Tonic-Clonic Convulsion | Tonic Clonic Convulsion Disorder | Tonic-Clonic Convulsion Disorders | Tonic-Clonic Convulsion Syndrome | Convulsion Syndromes, Tonic-Clonic | Convulsion Syndrome, Tonic-Clonic | Syndromes, Tonic-Clonic Convulsion | Syndrome, Tonic-Clonic Convulsion | Tonic Clonic Convulsion Syndrome | Tonic-Clonic Convulsion Syndromes | Tonic-Clonic Seizure Disorder | Disorders, Tonic-Clonic Seizure | Disorder, Tonic-Clonic Seizure | Seizure Disorders, Tonic-Clonic | Seizure Disorder, Tonic-Clonic | Tonic Clonic Seizure Disorder | Tonic-Clonic Seizure Disorders | Tonic-Clonic Seizure Syndrome | Seizure Syndromes, Tonic-Clonic | Seizure Syndrome, Tonic-Clonic | Syndromes, Tonic-Clonic Seizure | Syndrome, Tonic-Clonic Seizure | Tonic Clonic Seizure Syndrome | Tonic-Clonic Seizure Syndromes										D004830
MESH:D004831	Epilepsies, Myoclonic	Epilepsy, Myoclonic | Myoclonic Epilepsies | Epilepsy, Myoclonus | Myoclonus Epilepsies | Myoclonus Epilepsy | Myoclonic Epilepsy | Myoclonic Seizure Disorder | Myoclonic Seizure Disorders | Seizure Disorder, Myoclonic | Seizure Disorders, Myoclonic										D004831
MESH:D004832	Epilepsy, Absence	Absence Epilepsy | Petit Mal Epilepsy | Epilepsy, Petit Mal										D004832
MESH:D004833	Epilepsy, Temporal Lobe	Epilepsies, Temporal Lobe | Temporal Lobe Epilepsies | Temporal Lobe Epilepsy										D004833
MESH:D004834	Epilepsy, Post-Traumatic	Epilepsies, Post-Traumatic | Epilepsy, Post Traumatic | Post-Traumatic Epilepsies | Post-Traumatic Epilepsy | Seizure Disorder, Post-Traumatic | Disorder, Post-Traumatic Seizure | Disorders, Post-Traumatic Seizure | Post-Traumatic Seizure Disorders | Seizure Disorder, Post Traumatic | Seizure Disorders, Post-Traumatic | Post-Traumatic Seizure Disorder | Post Traumatic Seizure Disorder | Epilepsy, Traumatic | Epilepsies, Traumatic | Traumatic Epilepsies | Traumatic Epilepsy										D004834
MESH:D004839	Epiphyses, Slipped	Slipped Epiphyses | Epiphysiolysis | Epiphysiolyses										D004839
MESH:D004842	Epispadias	Epispadia										D004842
MESH:D004844	Epistaxis	Nosebleeds | Nosebleed | Nose Bleed | Nose Bleeds | Nasal Bleeding | Bleeding, Nasal | Bleedings, Nasal | Nasal Bleedings										D004844
MESH:D004859	Equine Infectious Anemia	Anemia, Equine Infectious | Anemias, Equine Infectious | Equine Infectious Anemias | Infectious Anemia, Equine | Infectious Anemias, Equine | Swamp Fever | Fevers, Swamp | Fever, Swamp | Swamp Fevers										D004859
MESH:D004863	Equinus Deformity	Deformities, Equinus | Deformity, Equinus | Equinus Deformities | Equinus Contracture | Contracture, Equinus | Contractures, Equinus | Equinus Contractures | Talipes Equinus										D004863
MESH:D004881	Ergotism	Ergotisms | St. Anthony's Fire | St. Anthony Fire | Poisoning, Ergot | Ergot Poisoning | Ergot Poisonings | Poisonings, Ergot | Saint Anthonys Fire | Saint Anthony's Fire | Saint Anthony Fire | St. Anthonys Fire | Fire, St. Anthonys										D004881
MESH:D004884	Eructation	Eructations | Belching | Belchings										D004884
MESH:D004886	Erysipelas											D004886
MESH:D004887	Erysipeloid	Erysipeloids										D004887
MESH:D004889	Erysipelothrix Infections	Infections, Erysipelothrix | Erysipelothrix Infection | Infection, Erysipelothrix										D004889
MESH:D004890	Erythema	Erythemas										D004890
MESH:D004891	Erythema Induratum	Bazin Disease | Disease, Bazin | Bazin's Disease | Bazins Disease | Disease, Bazin's | Tuberculosis Cutis Indurativa										D004891
MESH:D004892	Erythema Multiforme											D004892
MESH:D004893	Erythema Nodosum											D004893
MESH:D004894	Erythrasma											D004894
MESH:D004899	Erythroblastosis, Fetal	Erythroblastoses, Fetal | Fetal Erythroblastoses | Fetal Erythroblastosis | Hemolytic Disease of Newborn | Newborn Hemolytic Disease | Newborn Hemolytic Diseases | Erythroblastosis Fetalis | Erythroblastosis Fetali | Fetali, Erythroblastosis | Fetalis, Erythroblastosis										D004899
MESH:D004915	Leukemia, Erythroblastic, Acute	Di Guglielmo's Disease | Di Guglielmos Disease | Disease, Di Guglielmo's | Erythremic Myelosis | Erythremic Myeloses | Myeloses, Erythremic | Myelosis, Erythremic | Erythroleukemia | Erythroleukemias | Erythroblastic Leukemia, Acute | Acute Erythroblastic Leukemia | Acute Erythroblastic Leukemias | Erythroblastic Leukemias, Acute | Leukemia, Acute Erythroblastic | Leukemias, Acute Erythroblastic | Leukemia, Myeloid, Acute, M6 | Di Guglielmo Disease | Disease, Di Guglielmo | Myeloid Leukemia, Acute, M6										D004915
MESH:D004916	Erythromelalgia	Erythromelalgias | Erythermalgia | Erythermalgias										D004916
MESH:D004919	Erythroplasia	Erythroplasias										D004919
MESH:D004927	Escherichia coli Infections	E. coli Infection | E. coli Infections | Infection, E. coli | E coli Infections | E coli Infection | Infection, E coli | Infections, E coli | Infections, Escherichia coli | Escherichia coli Infection | Infection, Escherichia coli										D004927
MESH:D004931	Esophageal Achalasia	Achalasias, Esophageal | Esophageal Achalasias | Achalasia | Achalasias | Achalasia, Esophageal | Cardiospasm | Cardiospasms										D004931
MESH:D004932	Esophageal and Gastric Varices											D004932
MESH:D004933	Esophageal Atresia	Atresia, Esophageal | Atresias, Esophageal | Esophageal Atresias										D004933
MESH:D004934	Esophageal Cyst	Cyst, Esophageal | Cysts, Esophageal | Esophageal Cysts										D004934
MESH:D004935	Esophageal Diseases	Disease, Esophageal | Diseases, Esophageal | Esophageal Disease										D004935
MESH:D004936	Diverticulum, Esophageal	Diverticula, Esophageal | Esophageal Diverticulum | Esophageal Diverticula										D004936
MESH:D004937	Esophageal Fistula	Esophageal Fistulas | Fistula, Esophageal | Fistulas, Esophageal										D004937
MESH:D004938	Esophageal Neoplasms	Esophageal Neoplasm | Neoplasm, Esophageal | Esophagus Neoplasm | Esophagus Neoplasms | Neoplasm, Esophagus | Neoplasms, Esophagus | Neoplasms, Esophageal										D004938
MESH:D004939	Esophageal Perforation	Esophageal Perforations | Perforation, Esophageal | Perforations, Esophageal										D004939
MESH:D004940	Esophageal Stenosis	Esophageal Stenoses | Stenosis, Esophageal										D004940
MESH:D004941	Esophagitis	Esophagitides										D004941
MESH:D004942	Esophagitis, Peptic	Esophagitides, Peptic | Peptic Esophagitides | Peptic Esophagitis | Esophagitis, Reflux | Esophagitides, Reflux | Reflux Esophagitides | Reflux Esophagitis										D004942
MESH:D004948	Esotropia	Esotropias | Cross-Eye | Cross Eye | Cross-Eyes | Convergent Strabismus | Strabismus, Convergent | Strabismus, Internal | Internal Strabismus										D004948
MESH:D005058	Eunuchism											D005058
MESH:D005067	Euthyroid Sick Syndromes	Euthyroid Sick Syndrome | Non-Thyroidal Illness Syndrome | Non Thyroidal Illness Syndrome | Syndrome, Non-Thyroidal Illness | Syndromes, Non-Thyroidal Illness | Sick Euthyroid Syndrome | Syndrome, Sick Euthyroid										D005067
MESH:D005076	Exanthema	Exanthem | Rash | Skin Rash | Rash, Skin										D005076
MESH:D005077	Exanthema Subitum	Roseola Infantum | Sixth Disease | Disease, Sixth										D005077
MESH:D005084	Exhibitionism	Exhibitionisms										D005084
MESH:D005094	Exophthalmos	Proptosis | Proptoses										D005094
MESH:D005096	Exostoses	Exostosis										D005096
MESH:D005097	Exostoses, Multiple Hereditary	Hereditary Exostoses, Multiple | Exostoses, Multiple, Type I | Exostosis, Familial | Familial Exostosis | Exostosis, Hereditary Multiple | Multiple Exostosis, Hereditary | Exostosis, Multiple | Multiple Exostosis | Exostosis, Multiple Cartilaginous | Cartilaginous Exostosis, Multiple | Multiple Cartilaginous Exostosis | Familial Exostoses | Hereditary Multiple Exostoses | Hereditary Multiple Exostosis | Multiple Cartilaginous Exostoses | Multiple Hereditary Exostoses | Multiple Osteochondromas | Multiple Osteochondroma | Osteochondroma, Multiple | Multiple Osteochondromatosis | Osteochondromas, Multiple | Bessel-Hagen Disease | Chondrodysplasia, Hereditary Deforming | Chondrodysplasias, Hereditary Deforming | Deforming Chondrodysplasia, Hereditary | Deforming Chondrodysplasias, Hereditary | Hereditary Deforming Chondrodysplasia | Hereditary Deforming Chondrodysplasias | Diaphyseal Aclasis | Aclases, Diaphyseal | Aclasis, Diaphyseal | Diaphyseal Aclases | Exostoses, Familial | Exostoses, Hereditary Multiple | Multiple Exostoses, Hereditary | Exostoses, Multiple Cartilaginous | Cartilaginous Exostoses, Multiple | Exostoses, Multiple | Multiple Exostoses										D005097
MESH:D005099	Exotropia	Divergent Strabismus | Strabismus, Divergent										D005099
MESH:D005117	Cardiac Complexes, Premature	Complexes, Premature Cardiac | Extrasystoles | Premature Beats | Beat, Premature | Beats, Premature | Premature Beat | Premature Cardiac Complex | Premature Cardiac Complexes | Cardiac Complex, Premature | Premature Cardiac Complices | Ectopic Heartbeats | Ectopic Heartbeat | Heartbeat, Ectopic | Heartbeats, Ectopic | Extrasystole										D005117
MESH:D005119	Extravasation of Diagnostic and Therapeutic Materials	Extravasation of Diagnostic, Therapeutic Materials										D005119
MESH:D005124	Eye Abnormalities	Abnormalities, Eye | Abnormality, Eye | Eye Abnormality										D005124
MESH:D005126	Eye Burns	Burn, Eye | Burns, Eye | Eye Burn										D005126
MESH:D005128	Eye Diseases	Eye Disease | Eye Disorders | Eye Disorder										D005128
MESH:D005129	Eye Foreign Bodies	Eye Foreign Body | Foreign Bodies, Eye | Foreign Body, Eye | Eye Foreign Object | Eye Foreign Objects | Foreign Object, Eye | Foreign Objects, Eye										D005129
MESH:D005130	Eye Hemorrhage	Hemophthalmos | Hemorrhage, Eye | Eye Hemorrhages										D005130
MESH:D005131	Eye Injuries	Eye Injury | Injury, Eye | Injuries, Eye										D005131
MESH:D005132	Eye Manifestations	Eye Manifestation | Manifestation, Eye | Manifestations, Eye										D005132
MESH:D005134	Eye Neoplasms	Eye Neoplasm | Neoplasm, Eye | Neoplasms, Eye										D005134
MESH:D005141	Eyelid Diseases	Disease, Eyelid | Diseases, Eyelid | Eyelid Disease										D005141
MESH:D005142	Eyelid Neoplasms	Eyelid Neoplasm | Neoplasm, Eyelid | Neoplasms, Eyelid										D005142
MESH:D005146	Facial Asymmetry	Asymmetries, Facial | Asymmetry, Facial | Facial Asymmetries										D005146
MESH:D005148	Facial Dermatoses	Facial Dermatosis | Dermatoses, Facial | Dermatosis, Facial										D005148
MESH:D005150	Facial Hemiatrophy	Facial Hemiatrophies | Hemiatrophies, Facial | Hemiatrophy, Facial | Romberg's Disease | Disease, Romberg's | Rombergs Disease | Romberg Disease | Disease, Romberg | Hemifacial Atrophy | Atrophies, Hemifacial | Atrophy, Hemifacial | Hemifacial Atrophies | Facial Hemiatrophy of Romberg | Romberg Facial Hemiatrophy | Parry-Romberg Syndrome | Parry Romberg Syndrome | Syndrome, Parry-Romberg | Parry-Romberg Disease | Disease, Parry-Romberg | Parry Romberg Disease | Progressive Facial Hemiatrophy | Facial Hemiatrophies, Progressive | Facial Hemiatrophy, Progressive | Hemiatrophies, Progressive Facial | Hemiatrophy, Progressive Facial | Progressive Facial Hemiatrophies | Progressive Hemifacial Atrophy | Atrophies, Progressive Hemifacial | Atrophy, Progressive Hemifacial | Progressive Hemifacial Atrophies | Romberg Hemi-Facial Atrophy | Atrophy, Romberg Hemi-Facial | Hemi-Facial Atrophy, Romberg | Romberg Hemi Facial Atrophy | Hemifacial Atrophy, Progressive										D005150
MESH:D005151	Facial Injuries	Injuries, Facial | Facial Injury | Injury, Facial										D005151
MESH:D005153	Facial Neoplasms	Facial Neoplasm | Neoplasm, Facial | Neoplasms, Facial										D005153
MESH:D005155	Facial Nerve Diseases	Disease, Facial Nerve | Diseases, Facial Nerve | Facial Nerve Disease | Cranial Nerve VII Diseases | Cranial Nerve VII Disorders | Facial Neuropathy | Facial Neuropathies | Neuropathies, Facial | Neuropathy, Facial | Facial Nerve Disorders | Disorder, Facial Nerve | Disorders, Facial Nerve | Facial Nerve Disorder | Seventh Cranial Nerve Diseases										D005155
MESH:D005156	Facial Neuralgia	Facial Neuralgias | Neuralgia, Facial | Neuralgias, Facial | Facial Pain Syndromes | Facial Pain Syndrome | Pain Syndrome, Facial | Pain Syndromes, Facial | Syndrome, Facial Pain | Syndromes, Facial Pain | Craniofacial Pain Syndromes | Craniofacial Pain Syndrome | Pain Syndrome, Craniofacial | Pain Syndromes, Craniofacial | Syndrome, Craniofacial Pain | Syndromes, Craniofacial Pain										D005156
MESH:D005157	Facial Pain	Face Pain | Pain, Face | Pain, Facial										D005157
MESH:D005158	Facial Paralysis	Paralyses, Facial | Paralysis, Facial | Facial Palsy | Facial Palsies | Palsies, Facial | Palsy, Facial										D005158
MESH:D005162	Factitious Disorders	Disorders, Factitious										D005162
MESH:D005166	Factor V Deficiency	Factor Five Deficiency | Deficiencies, Factor Five | Factor Five Deficiencies | Deficiency, Factor 5 | Deficiency, Factor Five | Deficiency, Factor V | Deficiencies, Factor V | Factor V Deficiencies | Owren's Disease | Disease, Owren's | Owrens Disease | Owren Disease | Disease, Owren | Parahemophilia | Parahemophilias | Labile Factor Deficiency | Deficiencies, Labile Factor | Deficiency, Labile Factor | Labile Factor Deficiencies | Factor 5 Deficiency | Deficiencies, Factor 5 | Factor 5 Deficiencies | Owren Parahemophilia | Parahemophilia, Owren										D005166
MESH:D005168	Factor VII Deficiency	Deficiency, Factor 7 | Deficiencies, Factor 7 | Factor 7 Deficiencies | Deficiency, Factor Seven | Deficiencies, Factor Seven | Factor Seven Deficiencies | Factor Seven Deficiency | Factor 7 Deficiency | Deficiency, Factor VII | Deficiencies, Factor VII | Factor VII Deficiencies | Hypoproconvertinemia | Hypoproconvertinemias										D005168
MESH:D005171	Factor X Deficiency	Deficiency, Factor Ten | Deficiencies, Factor Ten | Factor Ten Deficiencies | Ten Deficiencies, Factor | Factor 10 Deficiency | Factor Ten Deficiency | Deficiency, Factor X | Deficiencies, Factor X | Factor X Deficiencies | Deficiency, Stuart-Prower | Deficiency, Stuart Prower | Stuart-Prower Deficiency | Stuart Prower Deficiency | Deficiency, Stuart-Prower Factor | Deficiency, Stuart Prower Factor | Deficiency, Factor 10 | Deficiencies, Factor 10 | Factor 10 Deficiencies | Stuart-Prower Factor Deficiency | Stuart Prower Factor Deficiency										D005171
MESH:D005173	Factor XI Deficiency	Deficiency, Factor Eleven | Deficiencies, Factor Eleven | Factor Eleven Deficiencies | Factor 11 Deficiency | Factor Eleven Deficiency | Deficiency, Factor XI | Deficiencies, Factor XI | Factor XI Deficiencies | Hemophilia C | Rosenthal's Syndrome | Rosenthals Syndrome | Rosenthal's Syndromes | Syndrome, Rosenthal's | Rosenthal Syndrome | Rosenthal Syndromes | Syndrome, Rosenthal | Deficiency, Factor 11 | Deficiencies, Factor 11 | Factor 11 Deficiencies | Plasma Thromboplastin Antecedent Deficiency										D005173
