id	definition	parents
ORPHA:572773	A rare genetic multiple congenital anomalies syndrome characterized by severe microcephaly, intrauterine growth retardation, short stature and variable limb anomalies such as radial ray defects, short limbs, absent/hypoplastic patellae, syndactyly, brachydactyly and hypoplastic carpal or metacarpal bones. Craniofacial dysmorphism is characterized by long and broad nose, microstomia and micrognathia. Intellectual disability is mild when present. Cases with extremely severe phenotype with very short limbs and poor lung development are perinatally lethal.	
ORPHA:572798	A rare mitochondrial oxidative phosphorylation disorder characterized by a spectrum of three main clinical phenotypes comprising a severe neonatal phenotype with early fatal lactic acidosis, a more protracted course with early-onset developmental delay, motor weakness, extrapyramidal signs, and with or without epilepsy, and a phenotype with normal early development and Parkinson-like symptoms starting around the age of one year. Additional, variably reported, signs and symptoms include cardiomyopathy, optic anomalies, hepatosplenomegaly, and abnormal brain MRI findings, among others. Deficiencies in mitochondrial oxidative phosphorylation enzymes are inconsistent.	
ORPHA:572761	A rare autosomal recessive microcephalic primordial dwarfism characterized by congenital microcephaly and craniofacial features associated with a spectrum of limb abnormalities ranging from mild to severe. Short stature is frequently observed and often is severe.	
ORPHA:572768	A rare genetic multiple congenital anomalies/dysmorphic syndrome characterized by severe intrauterine growth retardation, profound microcephaly, dysmorphic craniofacial features (such as craniosynostosis and distinctive facial appearance with short palpebral fissures, broad and beaked nose, microstomia, micrognathia, low-set ears, and short neck), and variable malformations of the limbs, especially the arms. Cardiac, gastrointestinal, and genitourinary anomalies have also been reported. Brain imaging shows gray and white matter abnormalities and hypoplastic or absent corpus callosum. The disease is commonly fatal in the fetal to neonatal period due to respiratory failure.	
ORPHA:98523	A rare group of neurodegenerative disorders with a prenatal onset characterized by hypoplasia and/or atrophy of the cerebellum and pons. Involvement of supratentorial structures is variable. Multiple forms have been described based on severity, age of onset and clinical presentation.	
ORPHA:572013	A rare genetic syndrome with a central nervous system malformation as a major feature, characterized by cortical malformations including posterior predominant lissencephaly and diffuse pachygyria, as well as midline crossing defects, thin corpus callosum, dysplastic hippocampi, narrowing of the brainstem with small pons and midbrain, widening of the medulla, and small cerebellum. Clinically, patients present global developmental delay, severe intellectual disability with poor or absent speech, axial hypotonia, and early-onset seizures, among others.	
ORPHA:572333	A rare disorder of the ocular adnexa characterized by an extended phenotype of blepharophimosis, ptosis, epicanthus inversus and telecanthus syndrome (BPES). When BPES is caused by a microdeletion encompassing other genes in addition to the causative gene <i>FOXL2</i>, the patient has additional features including intellectual disability, external genital anomaly, spastic diplegia, and speech delay. Acquired microcephaly can also be observed.	
ORPHA:570762	A rare infectious disease characterized by inflammation of the endocardium (including native or prosthetic heart valves and indwelling cardiac devices) mainly caused by bacterial (predominantly Staphylococcus and Streptococcus species) or rarely fungal (predominantly Candida and Aspergillus species) infections that the latter are reported to be associated with high morbidity and mortality. Major clinical features include high fever or prolonged subfebrile state, chills, diaphoresis, malaise, asthenia, arthralgia, myalgia, weight loss, headache, nausea, dyspnea, cough, heart murmurs, and petechiae of the skin. The most common complications are embolism in different organs and ischemic stroke, sepsis, heart failure, and renal failure.	
ORPHA:570491	A rare mitochondrial disease characterized by prenatal or early infantile onset of severe cardiomyopathy, failure to thrive and global developmental delay, sensorineural hearing loss, and severe lactic acidosis. Hepatic involvement and adrenal insufficiency, as well as encephalopathy and anomalies of deep gray matter structures on brain MRI have also been reported.	
ORPHA:570470	A rare disorder due to poisoning characterized by acute onset of potentially life-threatening illness following ingestion, inhalation, or injection of ricin, a lectin present in the seeds of <i>Ricinus communis</i>, the castor oil plant. Clinical presentation depends on the route of administration, inhalation being the most toxic route, followed by oral ingestion. Presenting signs and symptoms include nausea, vomiting, diarrhea, hematemesis, and melena (upon ingestion), cough, wheezing, dyspnea, sore throat, and congestion (upon inhalation), and erythema, induration, blisters, capillary leak syndrome, and localized necrosis (upon injection). The condition can progress to seizures, shock, organ failure, pulmonary edema, and respiratory failure.	
ORPHA:570422	A rare genetic disorder of galactose metabolism characterized by persistent congenital galactosemia due to deficiency of the enzyme galactose mutarotase. Patients may present bilateral cataract, mild liver dysfunction/elevated AST, ALT/hepatomegaly and jaundice in the neonatal period.	
ORPHA:570371	A form of antenatal Bartter syndrome characterized by early maternal polyhydramnios, excessive renal salt loss with secondary metabolic alkalosis in the neonatal period that completely disappears within the first months of life.	
ORPHA:693912	A rare capillary malformation-arteriovenous malformation characterized by multifocal pink-to-red cutaneous capillary malformations, mainly localized on the extremities, trunk, head and neck. Bier spots, epistaxis, and telangiectasias on the lips, perioral region and on the upper thorax are frequently observed. Arteriovenous malformations and fistulas involving muscle, bone, the spine and the brain may also be present. Most patients are asymptomatic except for the capillary malformations, the family history is often positive for capillary malformations.	
ORPHA:693907	A rare capillary malformation-arteriovenous malformation characterized by single or multiple cutaneous lesions ranging from round to oval shape with pinkish to purplish-red or reddish-brown macules, randomly distributed over the body. Perilesional pale halo are usually detected on the skin. These lesions may occur with or without arteriovenous malformations/arteriovenous fistulas involving muscle, bone, spine and brain. Parkes Weber syndrome with segmental distribution may also be present. Most patients are asymptomatic except for the capillary malformations, the family history is often positive for capillary malformations.	
ORPHA:693872	A rare visceral arteriovenous malformation characterized by abnormal communication between veins and arteries of the ureter, urethra, or urinary bladder. Major clinical signs include hematuria and suprapubic pain. Additional clinical features may include acute urinary retention and increased urinary frequency.	
ORPHA:693869	A rare visceral arteriovenous malformation characterized by dilated and tortuous feeding arteries and veins of the gallblader. Patients present with abdominal pain. Association with hepatocellular carcinoma in some patients have been reported.	
ORPHA:104076	Small bowel leiomyosarcoma is a rare type of small bowel malignancy, originating in the smooth muscle cells within the muscularis propria or the muscularis mucosa, most often found in the jejunum, and presenting with gastrointestinal bleeding and anemia and sometimes with other non-specific symptoms such as vomiting, nausea, abdominal pain and weakness and spreading to regional lymph nodes in 14% of cases.	
ORPHA:104075	Small bowel adenocarcinoma (SBA) is a rare small intestinal malignancy, most commonly located in the duodenum (55% of cases) but also rarely in the jejunum and ileum, which is usually discovered at an advanced stage in the 6th to 7th decade of life due to non-specific symptoms at presentation such as nausea, abdominal pain and weight loss. In some cases it is asymptomatic, and therefore usually has a poor prognosis.	
ORPHA:697067	A rare multiple congenital anomalies/dysmorphic syndrome characterized by infancy/early childhood-onset severe global developmental delay (manifests mostly by delayed sitting and walking/inability to walk), severe intellectual disability with minimal or no speech, pyramidal signs (including lower limb spasticity, hyperreflexia, spastic gait and feet contractures), short stature, microcephaly and dysmorphic facial features (including a long face, strabismus, short philtrum, open mouth, full lips or everted lower lip and teeth abnormalities). Seizures and dystonic/dyskinetic movements may also be present in some patients.	
ORPHA:104008	Short bowel syndrome is an intestinal failure due to either a congenital defect, intestinal infarction or extensive surgical resection of the intestinal tract that results in a functional small intestine of less than 200cm in length and is characterized by diarrhea, nutrient malabsoption, bowel dilation and dysmobility.	
ORPHA:103919	A rare pancreatic disease characterized by chronic non-alcoholic pancreatitis that presents with abdominal pain, steatorrhea, obstructive jaundice and responds well to steroid therapy and is seen in two subforms: type 1, which affects elderly males, involves other organs and has increased immunoglobin G4 (IgG4) levels and type 2, which affects both sexes equally but presents at a younger age and has no other organ involvement or increased IgG4 levels.	
ORPHA:103918	A rare pancreatic disease of juvenile onset occurring mainly in tropical developing countries and characterized by chronic non-alcoholic pancreatitis manifesting with abdominal pain, steatorrhea and fibrocalculous pancreatopathy. It is also commonly associated with the development of pancreatic calculi and pancreatic cancer at a much higher frequency than seen in ordinary chronic pancreatitis.	
ORPHA:103910	A rare, severe, genetic, intestinal disease characterized by congenital absence of heparan sulfate from small intestine epithelium manifesting with secretory diarrhea and massive enteric protein loss. Patients present intolerance to enteral feeds during the first few weeks to months of life. Apart from absence of heparan sulfate from the basolateral surface of small intestine enterocytes, small bowel biopsy is otherwise normal.	
ORPHA:103908	A rare, genetic, non-syndromic intestinal transport defect characterized by congenital onset of severe watery diarrhea containing high concentrations of sodium, hyponatremia and metabolic acidosis.	
ORPHA:103909	A rare, genetic, intestinal disease characterized by osmotic diarrhea, abdominal pain and increased rectal flatulence after ingestion of trehalose, a disaccharide found mainly in mushrooms, due to intestinal trehalase deficiency. It occurs primarily in the Greenland population, although cases have also been reported elsewhere.	
ORPHA:103907	A rare intestinal disease characterized by impaired absorption of starch and short polymers of glucose due to primary small intestinal glucoamylase deficiency. Patients present in infancy or early childhood with chronic diarrhea, abdominal distention, and bloating. Levels of pancreatic amylase are typically normal, and histopathological analysis shows normal morphology of the intestinal mucosa.	
ORPHA:102724	A rare acute myeloid leukemia with recurrent genetic anomaly disorder characterized by a t(8;21)(q22;q22) balanced translocation cytogenetic abnormality, forming a RUNX1-RUNX1T1 fusion gene, presenting with morphological characteristics which include myeloblasts with indented nuclei, basophilic cytoplasm with a prominent paranuclear hof that may contain a few azurophilic granules, prominent and possibly large promyelocytes, myelocytes and metamyelocytes, easily identifiable Auer rods and, more variably, bone marrow eosinophilia. Myeloid sarcoma is frequently present at diagnosis. Detection of the t(8;21)(q22;22) translocation is sufficient for diagnosis irrespective of blast count.	
ORPHA:102379	A subgroup of therapy-related myeloid neoplasms (t-MN), associated with a treatment of an unrelated neoplastic or autoimmune disease with cytotoxic agents, like cyclophosphamid, platins, melphalan and others. The neoplastic cells typically harbor unbalanced aberrations of chromosomes 5 and 7 (monosomy 5/del(5q) and monosomy 7/del(7q)) or a complex karyotype. It usually presents with multilineage dysplasia and cytopenias 5-10 years after exposure, with symptoms related to the degree of bone marrow failure and the corresponding cytopenia (fatigue, bleeding and bruising, recurrent infections, bone pain).	
ORPHA:102381	A subgroup of therapy-related myeloid neoplasms (t-MN), associated with treatment of an unrelated neoplastic disease with cytotoxic agents, like etoposid, doxorubicin, daunorubicin and others. The neoplastic cells often show rearrangements involving the mixed lineage leukemia gene at 11q23. This subgroup of t-MN is typically associated with overt leukemia, without preceding myelodysplastic syndrome, developing 2-3 years after exposure, presenting with non-specific symptoms related to ineffective hematopoesis (fatigue, bleeding and bruising, recurrent infections, bone pain) and/or extramedullary site involvement.	
ORPHA:697760	A rare multiple congenital anomalies/dysmorphic syndrome characterized by developmental delay, intellectual disability, hypotonia and characteristic nasal speech associated with language delay. Distinctive craniofacial dysmorphic features include a high and flat forehead, straight and thick eyebrows, deep-set eyes, upslanting palpebral fissures, short triangular nose with anteverted nares, thin upper lip, mild micrognathia/retrognathia, and low-set ears. Feeding problems, seizures, behavioral abnormalities, variable skeletal and hand/foot anomalies may also be present in some patients. This syndrome can develop in patients harboring <i>CNOT2</i> mutation or intragenic deletion, or presenting with 12q15q21 microdeletion.	
ORPHA:697356	A rare multiple congenital anomalies/dysmorphic syndrome characterized by congenital aplasia cutis of variable size along the midline of the scalp, tooth enamel hypoplasia and discoloration, and delayed psychomotor development or intellectual disability. Additional clinical features may include intrauterine or postnatal growth retardation, autism spectrum disorder, congenital cataracts, skull defects and seizures.	
ORPHA:699683	A rare vascular malformation characterized by fibro-adipose and venous tissue with diffuse muscle infiltration and extension along fascial planes, most often affecting the calf and forearm. Major clinical features include severe and persistent pain, phlebectasia, contractures, joint deformity as well as muscle atrophy. The skin is usually unremarkable.	
ORPHA:698085	A rare multiple congenital anomalies/dysmorphic syndrome characterized by global developmental delay, intellectual disability, severe language delay/absence of language and impaired motor skills. All affected individuals present with dysmorphic features including coarse facies, prominent forehead, board depressed nasal root, long smooth philtrum, tented mouth, and low-set ears. Behavioral problems including tendency of self-injury, hyperactivity, aggressivity, and outbursts of anger are reported in the majority of the patients. Defects in nuclear lobulation, reminiscent of Pelger-Huët anomaly are frequently detected in cytological examinations.	
ORPHA:698090	A rare genetic syndrome characterized by developmental delay, intellectual disability, ophthalmological abnormalities and dysmorphic facial features such as ptosis and round face.	
ORPHA:101987	A rare group of genetic primary immunodeficiencies characterized by impaired neutrophil maturation or function. Neutropenia ranges from mild to severe and may be cyclic, isolated, or syndromic. It is defined by a triad of severe infections, diverse comorbidities, and/or increased leukemic risk, with severity and frequency determined by the underlying gene defect.	
ORPHA:699835	A rare, genetic, multiple congenital anomalies/dysmorphic syndrome characterized by mild to profound intellectual disability, language and motor delays, bilateral congential/early-onset cataracts, combined malonic and methylmalonic aciduria and microcephaly. Movement disorders including ataxia, orofacial and limb dystonia, myoclonus and tremor have also been reported in the majority of the patients. Some patients may also present with facial dysmorphism including long face, hypertelorism and maxillary hyperplasia.	
ORPHA:699708	A rare neuronal ceroid lipofuscinosis characterized by infantile-onset (9-11&nbsp;months) neurocognitive regression, microcephaly with brain atrophy, myoclonus, vision loss and premature death.	
ORPHA:101932	A group of rare congenital mitral malformations characterized by anomalies of the chordae tendineae and papillary muscles. This comprises anomalous mitral arcade or hammock valve (due to thickened and extremely short chordae tendineae), straddling valve (abnormal attachment of the chordae tendineae to both ventricles), and parachute valve (unifocal attachment of the chordae tendineae to a single or fused papillary muscle), resulting in an incompetent valve with regurgitation and/or stenosis and impaired left ventricular inflow, potentially leading to heart failure. In most cases, other cardiac anomalies are found in association.	
ORPHA:101685	Rare non-syndromic intellectual disability is a rare, hereditary, neurologic disease characterized by early-onset cognitive impairment as a sole disability. The disease may be associated with autism, epilepsy and neuromuscular deficits.	
ORPHA:101351	Familial isolated congenital asplenia is a rare, non-syndromic, potentially life-threatening visceral malformation characterized by the absence of normal spleen function, resulting in a primary immunodeficiency. Typically, the condition manifests with severe, recurrent, overwhelming infections (especially pneumococcal sepsis) in otherwise apparently healthy infants. In adults with no history of severe sepsis in infancy, thrombocytosis may be the presenting sign. Howell-Jolly bodies on blood smears and an absent spleen on abdominal ultrasound examination are highly suggestive associated findings.	
ORPHA:708051	A rare fast-flow vascular anomaly characterized by direct extracranial artery-to-vein communication without an intervening nidus. The majority of the cases are asymptomatic. When present, the symptoms may include fatigue, dyspnea, palpitations, congestive heart failure, and pulmonary hypertension.	
ORPHA:708046	A rare fast-flow vascular malformation characterized by direct connections between extracranial arteries and veins bypassing the capillary bed due to abnormal vasculogenesis or angiogenesis. These fast-flow vascular lesions comprise numerous vessels which may be tortuous and dysfunctional, resulting in red discoloration, pain, ulceration, bleeding, and severe deformities. They are primarily found in the head and neck region, followed by the limbs and trunk.	
ORPHA:708007	A rare fast-flow vascular anomaly located within a muscle characterized by the lesions that are usually well-defined and contain smaller vessels without or with only little obvious arteriovenous shunting on imaging. This anomaly is usually associated with pain.	
ORPHA:707944	A group of rare fast-flow arteriovenous malformation characterized by variable appearance and symptoms, located in the head and neck region, the limbs, the chest and the trunk. The group includes both arteriovenous malformations and arteriovenous fistulas.	
ORPHA:101959	Chronic primary adrenal insufficiency (CPAI) is a chronic disorder of the adrenal cortex resulting in the inadequate production of glucocorticoid and mineralocorticoid hormones.	
ORPHA:101150	A very rare neurometabolic disorder characterized by a spectrum of symptoms ranging from those seen in dopa-responsive dystonia (DRD) to progressive infantile encephalopathy.	
ORPHA:101111	Spinocerebellar ataxia type 25 (SCA25) is a very rare subtype of type I autosomal dominant cerebellar ataxia (ADCA type I). It is characterized by cerebellar ataxia and prominent sensory neuropathy.	
ORPHA:101112	A very rare subtype of autosomal dominant cerebellar ataxia type III (ADCA type III) characterized by late-onset and slowly progressive cerebellar signs (gait ataxia) and eye movement abnormalities.	
ORPHA:101109	Spinocerebellar ataxia type 28 (SCA28) is a very rare subtype of type I autosomal dominant cerebellar ataxia (ADCA type I). It is characterized by juvenile onset, slowly progressive cerebellar ataxia due to Purkinje cell degeneration.	
ORPHA:101110	Spinocerebellar ataxia type 20 (SCA20) is a very rare subtype of type I autosomal dominant cerebellar ataxia (ADCA type I). It is characterized by cerebellar dysarthria as the initial typical manifestation.	
ORPHA:101108	Spinocerebellar ataxia type 23 (SCA23) is a very rare subtype of type I autosomal dominant cerebellar ataxia (ADCA type I). It is characterized by gait ataxia, dysarthria, slowed saccades, ocular dysmetria, Babinski sign and hyperreflexia.	
ORPHA:101334	A rare bacterial infectious disease caused by the tick-borne bacterium <i>Rickettsia africae</i>, characterized by acute onset of fever accompanied by myalgia, localized lymphadenitis, and a papulovesicular rash. In most cases at least one, sometimes multiple, inoculation eschars are observed. Clustering of cases is frequent.	
ORPHA:664912	A rare vascular condition characterized by the formation of a thrombus (blood clot) in the renal vein of a newborn infant, typically within the first 28 days of life. This condition can cause renal (kidney) ischemia, and may lead to kidney damage, swelling, and potential loss of kidney function. Neonatal renal vein thrombosis (NRVT) can affect one kidney (unilateral) or both kidneys (bilateral), with the severity of symptoms often depending on the extent of the clot and the number of affected kidneys.	
ORPHA:101330	A rare hepatic porphyria with cutaneous expression (PCT) characterized by bullous photodermatosis.	
ORPHA:101206	Pulmonary valve agenesis-tetralogy of Fallot-absence of ductus arteriosus syndrome is a rare congenital heart malformation characterized by a tetralogy of Fallot (pulmonary stenosis, overriding aorta, ventricular septal defect and right ventricular hypertrophy), complete absence or rudimentary pulmonary valve that is both stenotic and regurgitant and an absence of the ductus arteriosus. It presents prenatally with cardiomegaly, polyhydramnios, fetal heart failure, hydrops fetalis and fetal demise or postnatally with cyanosis and respiratory failure due to bronchomalacia secondary to bronchial compression from dilated pulmonary arteries. It is frequently associated with 22q11 deletion.	
ORPHA:101085	Charcot-Marie-Tooth disease type 1F (CMT1F) is a form of CMT1, with a variable clinical presentation that can range from severe impairment with onset in childhood to mild impairment appearing during adulthood. CMT1F is characterized by a progressive peripheral motor and sensory neuropathy with distal paresis in the lower limbs that varies from mild weakness to complete paralysis of the distal muscle groups, absent tendon reflexes and reduced nerve conduction. CMT1F represents the ''demyelinating'' form of CMT2E and is caused by mutations in the <i>NEFL</i> gene (8p21.2).	
ORPHA:662721	A rare disorder related with pregnancy characterized by an abnormally invasive placenta that fails to detach spontanously from the uterine wall during delivery. Placenta that partially or totally attached to uterine wall, risk to cause massive and life-threatening bleeding if forced to remove. Prenatal diagnosis is essential, however difficult, to reduce maternal and fetal morbidity. Major risk factors are uterine surgery and uterine scar secondary to cesarean delivery.	
ORPHA:101082	Charcot-Marie-Tooth disease type 1B (CMT1B) is a form of CMT1, caused by mutations in the <i>MPZ</i> gene (1q22), that presents with the manifestations of peripheral neuropathy (distal muscle weakness and atrophy, foot deformities and sensory loss). The phenotype is variable depending on the particular mutation. Two distinct presentations have been described: (1) an early infantile onset severe phenotype with delayed walking and motor nerve conduction velocities (MNCV) <10 m/s, often referred to as Dejerine-Sottas syndrome, or (2) a much later onset phenotype (>age 40), with normal or mildly slowed MNCV and more frequent hearing loss and pupillary abnormalities. CMT1B can also cause the classical CMT phenotype in about 15% of total CMT1B cases.	
ORPHA:101083	A rare, autosomal dominant, hereditary, demyelinating motor and sensory neuropathy which may present either as a classic Charcot-Marie-Tooth disease phenotype with distal motor weakness and wasting, gait difficulties, parethesias, decreased vibration and pain sensation, or as a milder, predominantly sensory form with transient paresthesias, decreased sensation and distal pain in upper or lower limbs, without significant motor weakness. Pes cavus is a common feature, and additional symptoms may include hand tremor and decreased or absent deep tendon reflexes.	
ORPHA:101084	Charcot-Marie-Tooth disease type 1D (CMT1D) is a form of CMT1, caused by mutations in the <i>EGR2</i> gene (10q21.1), with a variable severity and age of onset (from infancy to adulthood), that usually presents with gait abnormalities, progressive wasting and weakness of distal limb muscles, with possible later involvement of proximal muscles, foot deformity and severe reduction in nerve conduction velocity. Additional features may include scoliosis, cranial nerve deficits such as diplopia, and bilateral vocal cord paresis.	
ORPHA:101077	A rare genetic peripheral sensorimotor neuropathy characterized by an X-linked recessive inheritance pattern and the childhood onset of progressive, distal muscle weakness and atrophy (beginning in the lower extremities and then affecting the upper extremities), as well as distal, pansensory loss in the upper and lower extremities, pes cavus, and absent or reduced distal tendon reflexes. Pain and paresthesia are frequently the initial sensory symptoms.	
ORPHA:101078	A rare genetic, axonal, peripheral sensorimotor neuropathy, characterized by an X-linked recessive inheritance pattern and the neonatal- to early childhood-onset of severe, slowly progressive, distal muscle weakness and atrophy (in particular of the peroneal group), as well as sensory impairment (with the lower extremities being more affected than the upper extremities), pes cavus, areflexia and hammertoes. Sensorineural hearing loss and cognitive impairment may also be associated. Females are asymptomatic and do not display the phenotype.	
ORPHA:662367	A rare syndromic neurodegenerative syndrome characterized by infancy/childhood-onset global developmental delay, poor or absent speech, moderate to severe intellectual disability, hypotonia, progressive spasticity (mainly affecting the lower limbs and leading to walking difficulties or loss of independent ambulation), and peripheral axonal neuropathy. The clinical presentation varies among affected individuals and other major clinical features include progressive cerebellar atrophy (in some patients cerebral atrophy may also be present), postnatal microcephaly, cortical visual impairment (associated with optic atrophy), seizures, hyperreflexia, dysautonomia, ataxia, dystonia, behavioral abnormalities and feeding difficulties. Joint contractures, scoliosis and kyphosis may also be present.	
ORPHA:101075	A rare genetic peripheral sensorimotor neuropathy characterized by an X-linked dominant inheritance pattern and adolescence onset in males of progressive, distal, moderate to severe muscle weakness and atrophy in lower extremities and intrinsic hand muscles, pes cavus, bilateral foot drop, reduced or absent tendon reflexes, as well as mild to moderate sensory impairment in lower extremities. Females tend to have milder manifestations or may be asymptomatic. Sensorineural deafness and (often transient) central nervous system involvement have also been reported.	
ORPHA:101076	A rare genetic peripheral sensorimotor neuropathy characterized by an X-linked recessive inheritance pattern and the infantile-to childhood-onset of progressive, distal muscle weakness and atrophy (more prominent in the lower extremities than in the upper extremities), pes cavus, and absent tendon reflexes. Sensory impairment and intellectual disability has been reported in some individuals.	
ORPHA:101102	Charcot-Marie-Tooth disease, type 2H (CMT2H, also referred to as CMT4C2) is an axonal CMT peripheral sensorimotor polyneuropathy associated with pyramidal involvement.	
ORPHA:101101	Charcot-Marie-Tooth disease, type 2B2 (CMT2B2, also referred to as CMT4C3) is an axonal CMT peripheral sensorimotor polyneuropathy that has been described in a large consanguineous Costa Rican family of Spanish ancestry.	
ORPHA:101097	A severe, early-onset form of axonal CMT peripheral sensorimotor polyneuropathy.	
ORPHA:662829	A rare genetic syndromic neurodevelopmental disorder characterized by intellectual disability, speech and motor delay, and distinctive craniofacial features. Immune involvement is common, though only some individuals develop immunodeficiency or autoimmunity. Additional features may include craniosynostosis, seizures, brain MRI abnormalities, and refractive errors.	
ORPHA:101046	A rare, genetic, familial partial epilepsy disease characterized by focal seizures associated with prominent ictal auditory symptoms, and/or receptive aphasia, presenting in two or more family members and having a relatively benign evolution.	
ORPHA:101068	Congenital stromal corneal dystrophy (CSCD) is an extremely rare form of stromal corneal dystrophy characterized by opaque flaky or feathery clouding of the corneal stroma, and moderate to severe visual loss.	
ORPHA:101070	Bilateral frontoparietal polymicrogyria (BFPP) is a sub-type of polymicrogyria (PMG), a cerebral cortical malformation characterized by excessive cortical folding and abnormal cortical layering, that involves the frontoparietal region of the brain and that presents with hypotonia, developmental delay, moderate to severe intellectual disability, pyramidal signs, epileptic seizures, non progressive cerebellar ataxia, dysconjugate gaze and/or strabismus.	
ORPHA:675404	A rare vascular disease characterized by venous insufficiency, obstruction or thrombosis usually caused by compression of the left common iliac vein between the right common iliac artery and the underlying spine with subsequent development of a left deep vein thrombosis (DVT). Patients may present with pain, swelling, venous stasis ulcers, skin pigmentation changes and post-thrombotic syndrome.	
ORPHA:101063	A rare developmental defect during embryogenesis characterized by complete mirror-imaged arrangement of the internal organs across the left-right axis of the body. Primary ciliary dyskinesia, Kartagener type, is frequently associated. Congenital heart disease are present in 43% of cases, which is less frequent than in patients with heterotaxy. Similarly, extracardiac and vascular anomalies can be associated (e.g. intestinal malrotation, spleen anomalies, absence of retrohepatic inferior vena cava, bilateral superior vena cava), but less frequently that in heterotaxy.	
ORPHA:667662	A rare T-cell non-Hodgkin lymphoma characterized clinically by tumor developing exclusively after exposure to textured breast implants, and arising typically from the periprosthetic capsule surrounding them. Despite being a hematological malignancy, it behaves as a solid tumor.	
ORPHA:101009	A complex form of hereditary spastic paraplegia characterized by a spastic paraplegia presenting in adolescence, associated with the additional manifestations of sensorial hearing impairment due to auditory neuropathy and persistent vomiting due to a hiatal or paraesophageal hernia.	
ORPHA:101010	A rare, pure or complex form of hereditary spastic paraplegia characterized by either a pure spastic paraplegia phenotype, usually presenting in the first or second decade of life, with spastic lower extremities, unsteady spastic gait, hyperreflexia and extensor plantar responses, or as a complicated phenotype with the additional manifestations of distal wasting, saccadic ocular movements, mild cerebellar ataxia and mild, distal, axonal neuropathy.	
ORPHA:101011	A rare type of hereditary spastic paraplegia usually characterized by a pure phenotype of proximal weakness of the lower extremities with spastic gait and brisk reflexes, with a bimodal age of onset of either childhood or adulthood (>30 years). In some cases, it can present as a complex phenotype with additional associated manifestations including peripheral neuropathy, bulbar palsy (with dysarthria and dysphagia), distal amyotrophy, and impaired distal vibration sense.	
ORPHA:101016	A form of familial long QT syndrome (LQTS) characterized by syncopal episodes and electrocardiographic abnormalities (QT prolongation, T-wave abnormalities and torsade de pointes (TdP) ventricular tachycardia).	
ORPHA:674762	A rare autoinflammatory syndrome characterized by mostly early-onset, recurrent, refractory fever attacks, painful and recurrent mucosal ulceration affecting predominantly gastrointestinal (that may lead to inflammatory bowel disease), oral and genital areas. Additional variable features may include skin rash, psoriasis, axillary dermal abscesses, musculoskeletal disorders, polyarthritis, arthralgia, and autoimmune thyroid disorder. Ocular manifestations (including uveitis, chorioretinal scarring and macular fibrosis secondary to retinal vasculitis) are infrequent.	
ORPHA:101028	Transaldolase deficiency is an inborn error of the pentose phosphate pathway that presents in the neonatal or antenatal period with hydrops fetalis, hepatosplenomegaly, hepatic dysfunction, thrombocytopenia, anemia, and renal and cardiac abnormalities.	
ORPHA:100984	A rare, pure or complex form of hereditary spastic paraplegia, with variable phenotype, typically characterized by childhood-onset of minimally progressive, bilateral, mainly symmetric lower limb spasticity and weakness, associated with <i>pes cavus</i>, scoliosis, sphincter disturbances and/or urinary bladder hyperactivity. Rare additional associated manifestations may include mild intellectual disability, axonal motor neuropathy, and seizures.	
ORPHA:685017	A rare combined immunodeficiency characterized by velo-cardio-facial gestalt (short and narrow palpebral fissures, tubulous nose, small mouth, micrognathia, low-set ears, flattened malar eminences, broad cheeks), congenital heart defect, abnormal thymus and parathyroid, and velopharyngeal insufficiency. Short stature and psychiatric disorders may also present. Developmental and speech delay were reported in few patients. Even though patients carrying <i>TBX1</i> mutations may manifest clinical features that are overlapping with 22q11.2 deletion syndrome, the presence and frequency of these symptoms significantly differs; not all patients with <i>TBX1</i> mutations have congenital heart defect, hypocalcemia, psychiatric disorders or developmental delay contrary to 22q11.2 deletion syndrome patients where these features are commonly present.	
ORPHA:100978	A rare syndromic craniosynostosis characterized by prenatal presentation with cloverleaf skull, micromelia and asphyxiating thoracic dysplasia. Radiologic features include short ribs, horizontal roof of the acetabulum with a rounded median prominence and lateral spurs, deformed long bones with broad metaphyses, and absent ossification of the terminal phalanges. There have been no further descriptions in the literature since 1987.	
ORPHA:686468	A rare neurologic disease characterized by persistent side effects of terminated 5-alpha-reductase inhibitor treatment, including impaired sexual function (low libido, erectile dysfunction, diminished semen volume and force), genital numbness or paresthesia, gynecomastia, depression, brain fog and elevated anxiety. Additional symptoms may include muscular problems (tics, muscle spasms, tremors, involuntary muscle contraction and muscular ache), joint pain, chronic fatigue, migraine, decreased body temperature and dry skin.	
ORPHA:686475	A rare neurologic disease characterized by persistent side effects of depression treatment with selective serotonin reuptake inhibitors (SSRIs) manifests as a range of sexual and reproductive dysfunctions. Commonly experienced clinical signs in (male) patients include the triad of genital anesthesia, decreased or lost libido, and erectile dysfunction, as well as weak or pleasureless orgasm, premature ejaculation, reduced penile size, decreased seminal volume, and testicular atrophy or pain. In female patients, additional manifestations may include vaginal lubrication difficulties, irregular menstruation, and nipple insensitivity. These symptoms may begin days or weeks after initiation of treatment and can persist even after the medication is discontinued, significantly impacting quality of life.	
